fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,scProjectionMiddle,scKeeper,scPricePrice,scPricePricedat,scPriceMMrating,scDraftRank,scKeeperRank,,scBackgroundIcon1,scBackgroundIcon2,scBackgroundIcon3,scComment,scShort,scPreseasonGame1,scPreseasonGame2,scPreseasonGT,scPositionRankonprice,scPositionRankon2022average,scPositionRankonPPM,scPositionRankonlast5,scPositionRankoncareerhigh,scPrice150k,scPrice85,scPricecareerhigh,scConsistencyHigh,scConsistencyLow,scConsistency120,scConsistency100,scConsistency90,scConsistency70,scConsistency50tog,scConsistency CBAHigh,scConsistency CBALow,scConsistency CBA120,scConsistency CBA100,scConsistency CBA90,scConsistency CBA70,scConsistency CBA50tog,scConsistency KIHigh,scConsistency KILow,scConsistency KI120,scConsistency KI100,scConsistency KI90,scConsistency KI70,scConsistency KI50tog,scSplitsRegular,scSplitsVregular,scSplitsH1,scSplitsVH1,scSplitsH2,scSplitsVH2,scSplitsLast5,scSplitsVLast5,scSplitsFinals,scSplitsVfinals,scSplitsExlowest,scSplitsVexlowest,scBestAverage,sc2022Average,sc2021Average,sc2020Average,sc2019Average,sc2018Average,sc2017Average,scBestRank,sc2022Rank,sc2021Rank,sc2020Rank,sc2019Rank,sc2018Rank,sc2017Rank,scBest100GT,sc2022100GT,sc2021100GT,sc2020100GT,sc2019100GT,sc2018100GT,sc2017100GT,scBestTrend,sc2022Trend,sc2021Trend,sc2020Trend,sc2019Trend,sc2018Trend,sc2017Trend,scStatDisposals,scStatEfficiency,scStatContested,scStatClangers,scStatTackles,scStatValue,scStat22Disposals,scStat22Efficiency,scStat22Contested,scStat22Clangers,scStat22Tackles,scStat22Value,scStatLabel
CD_I1002222,James Worpel,6,Snr,75,80,309300,56,Unders,M111,M158,,12,15,0,"Worpel has had two poor seasons in a row after bursting onto the scene. He averaged 97 in just his 2nd season, looking like becoming a star mid of the comp. However, he's dropped in average every season since, bottoming out last year to average just 56. He played just 46% in the midfield and certainly didn't suit the outside role he was forced to play. Mitchell and O'Meara's departures mean there are CBAs up for grabs at the Hawks. But what I've seen since Sam Mitchell has taken over doesn't give me confidence that Worpel will receive any of these. Mitchell doesn't want Worpel winning outside ball and demands him to play a role that isn't great for his SuperCoach scoring. He has to be a preseason watch regardless based on past scoring history and his price, 41 points less than his average in his 2nd season. A consistent midfield role would make but a decent midpriced option, I just think Sam Mitchell will give more time to Ward, McDonald, Newcombe and Moore meaning Worpel might not get that bump in CBAs.",A big fall from his early career scores and could get his chance to bounce back with the departures of key mids,none,none,none,113,116,119,none,33,83,-8,-41,88,8, 0 / 11, 0 / 11, 11 / 11, 7 / 11, 1 / 11,66,18,none,none,46.36363636,41.14285714,18,0,0,none,none,0,0,0,56.18181818,0,58.66666667,-3,45,11,none,none,none,none,61,-5,97.04545455,56.18181818,73.45,88.26666667,97.04545455,67.90909091,none,126,426,210,102,47,191,none,121.9164002,77.49326146,100.7672634,119.0378289,121.5166743,90.32697548,none,-40.86363636,-17.26818182,-14.81666667,-8.778787879,29.13636364,none,none,15.36363636,58.1653577,53.71153846,3.636363636,2.181818182,2.909090909,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I991933,Jason Castagna,9,Snr,45,55,281800,51,Overs,F219,F235,,10,14,0, ,Role player for the Tigers who lost his spot in the 22 at times last seasons,none,none,none,143,146,98,179,76,78,-10,-15,92,0, 0 / 16, 0 / 16, 14 / 16, 13 / 16, 3 / 16,0,0,none,none,0,0,0,0,0,none,none,0,0,0,51.1875,0,57.81818182,-7,36.6,14,18.66666667,32,none,none,54.6,-4,66.25,51.1875,56.84210526,62.52380952,66.25,57.72727273,52.8,409,472,374,280,238,266,247,78.86904762,74.48706512,69.52841596,78.51297968,82.39087302,65.65164434,67.78606965,-15.0625,-5.654605263,-5.681704261,-3.726190476,8.522727273,4.927272727,1,11.3125,57.07373904,38.20288106,2.375,2.0625,0.75,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1017051,Josh Rachele,2,Snr,63,100,287100,52,Low,F104,F19,,12,26,0,"Rachele burst out of the blocks in 2022, kicking 5 goals on debut and 12 after 5 rounds. He slowed as the season went on, as many rookies do, but certainly showed enough to suggest he’s going to be a star of the future. The former pick 6 has been floated as a possible midfielder this season and I think we’ll see him used in there at times as he offers something their current mids don’t. However, I doubt we’ll see him get the 50% required for him to score well enough in SuperCoach to consider in our teams.",Talk of more midfield time but I think he'll predominantly be a small forward again this season which isn't great for SuperCoach,none,none,none,142,144,158,none,144,79,-3,0,118,26, 0 / 13, 2 / 13, 11 / 13, 11 / 13, 0 / 13,0,0,none,0,6.636363636,6.636363636,none,0,0,none,0,0,0,none,52.15384615,0,56.9,-5,36.33333333,16,none,none,none,none,54.33333333,-2,52.15384615,52.15384615,none,none,none,none,none,535,464,none,none,none,none,none,65.19230769,65.09615385,none,none,none,none,none,0,none,none,none,none,none,none,11.23076923,66.972545,43.86613387,2.769230769,1.846153846,1.307692308,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I990840,Jack Hayes,2,Snr,60,75,328600,60,Full,F119,F117,,21,11,0,"Arrived as a mature age (26) SSP selection after being SANFL's premier key forward in recent years averaging, averaging 128 AFL Fantasy points in 2021. He didn't disappoint, scoring 127 on debut and I had to double take if it was him of Marshall. Unfortunately, he did his knee in Round 6 and missed the rest of the season. He was set for an early season return, however hurt his foot at training and is now set to miss the first part of the year. He was never a starting pick himself, but with King also missing the early rounds, the likelihood of Marshall having to play forward has increased.",Loved his 4 games last season and unfortunately he's out for the start of 2023 which could have implications for Marshall,none,none,none,98,48,22,none,48,87,-16,-15,127,16, 1 / 5, 2 / 5, 3 / 5, 3 / 5, 1 / 5,13,5,13,22,17.66666667,17.66666667,5,0,0,0,0,0,0,0,74.6,-15,74.6,-15,none,none,none,none,none,none,89.25,-29,74.6,74.6,none,none,none,none,none,326,210,none,none,none,none,none,118.0379747,96.51898734,none,none,none,none,none,0,none,none,none,none,none,none,12,74.02777778,56.74145299,1.6,1.8,1.2,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1006550,Jack Petruccelle,6,Snr,52,55,290400,53,Full,F187,F236,,10,20,0, ,Plays as a speedy small forward and certainly hasn't looked a scorer to date,none,none,none,141,143,83,48,143,80,-10,0,74,21, 0 / 8, 0 / 8, 8 / 8, 7 / 8, 0 / 8,3,14,none,none,9.5,10.42857143,none,0,0,none,none,0,0,none,52.75,0,48.66666667,4,55.2,-2,74,-21,none,none,57.28571429,-4,52.75,52.75,47.47058824,35,51,21,none,532,460,461,434,361,340,none,77.0979021,77.0979021,70.54263566,53.57142857,66.38381201,30.08474576,none,0,5.279411765,12.47058824,-16,30,none,none,10.125,60.48489705,42.40894522,1.625,2.25,1,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I296041,Tim O'Brien,11,Snr,58,60,344400,63,Overs,D145,D187,,11,14,0, ,Tall swingman whose scoring hasn’t moved much with a change of position and club,none,none,none,101,114,141,none,70,90,11,-9,78,39, 0 / 11, 0 / 11, 11 / 11, 6 / 11, 0 / 11,0,0,none,none,0.272727273,0,none,0,0,none,none,0,0,none,62.54545455,0,66,-3,53.33333333,10,none,none,none,none,64.9,-2,71.6875,62.54545455,66.22222222,55.375,71.6875,50.75,60.4375,344,338,274,362,195,301,210,83.5518648,62.70627063,68.6882004,62.21417683,68.98310023,64.32360743,85.44474394,-9.142045455,-3.676767677,10.84722222,-16.3125,20.9375,-9.6875,10.15178571,11.45454545,83.47207754,36.87605621,1.545454545,0.909090909,5.363636364,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I993953,Eric Hipwood,8,Snr,59,65,313000,57,Fair,F132,F175,,11,0,0, ,"A key position player who would score a bit higher if he kicked straighter, but not enough to make an impact",none,none,none,116,104,165,96,60,84,3,-12,108,17, 0 / 17, 1 / 17, 16 / 17, 11 / 17, 0 / 17,0,0,none,0,0,0,none,0,0,none,0,0,0,none,56.85714286,0,52.8,4,59.11111111,-2,59.8,-3,70.33333333,-13,61.875,-5,69.47368421,59.23529412,57,69.47368421,53.65217391,51.90909091,48.95,374,377,369,228,345,297,259,75.51487414,63.73092926,67.75874907,68.00629291,66.57769108,66.19552415,55.52855407,-10.23839009,2.235294118,-12.47368421,15.8215103,1.743083004,2.959090909,1.05,10.23529412,57.79972334,41.08949874,2.941176471,1.058823529,1.470588235,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1011771,Flynn Perez,4,Snr,52,65,265400,48,Fair,D177/M203,D164/M209,,14,10,0, ,"Returned from a second ACL to play 15 games and show some good signs, just not enough for SuperCoach",none,none,none,162,183,127,66,183,75,-6,0,79,13, 0 / 15, 0 / 15, 15 / 15, 14 / 15, 1 / 15,0,0,none,none,0,0,0,17,0,none,none,4.266666667,3.357142857,0,48.2,0,45.3,3,54,-6,73,-25,none,none,50.71428571,-3,48.2,48.2,zero,45,none,none,none,562,501,none,408,none,none,none,64.85355649,64.85355649,zero,63.02966102,none,none,none,0,3.2,none,none,none,none,none,13.2,70.28192396,27.15850272,2.8,2.333333333,2.8,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1003203,Hayden McLean,5,Snr,60,65,368200,67,Overs,F120,F176,,14,11,0, ,Tall forward/ruck who is yet to cement his spot in the Swans' 22,none,none,none,70,82,167,none,82,94,17,3,128,39, 1 / 9, 1 / 9, 8 / 9, 6 / 9, 0 / 9,0,0,0,0,15.25,13.33333333,none,0,0,0,0,0,0,none,66.875,0,66.875,0,none,none,none,none,44,23,67.5,-1,64.33333333,64.33333333,59.81818182,59,61,none,none,428,309,339,325,282,none,none,81.54929577,63.09859155,61.93877551,60.91101695,78.96341463,none,none,0,4.515151515,0.818181818,-2,none,none,none,9,77.27143227,51.06668023,1.555555556,1.555555556,1.222222222,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1008091,Joel Amartey,6,Snr,50,60,223000,41,Low,F198,F211,,11,14,28, ,Developing key forward / backup ruckman also yet to cement his spot in the team,none,none,none,175,175,166,130,100,68,-10,-20,68,30, 0 / 6, 0 / 6, 6 / 6, 6 / 6, 0 / 6,7,0,none,none,10.83333333,10.83333333,none,0,0,none,none,0,0,none,45,-4,36,5,49.5,-9,50,-9,none,none,48,-7,60.66666667,45,60.66666667,52,zero,zero,none,462,530,328,377,none,none,none,88.13559322,63.51706037,79.14798206,42.37288136,zero,zero,none,-15.66666667,-15.66666667,8.666666667,none,none,none,none,7.166666667,61.62037037,56.21693122,2.166666667,2.333333333,0.833333333,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I993816,Darcy Tucker,8,Snr,70,75,272500,49,Low,M134/F79,M177/F118,,14,0,0,"Tucker has moved to North after 7 seasons with Freo. He never averaged more than 73 at Freo, playing multiple roles from half back, wing, inside mid and forward last season. He dominated in the WAFL to average 99 AFL Fantasy points last season, so he can score when in the right role. I'm not sure his role will be in the midfield at the Roos, but if it is in the preseason, then he's worth a look as a mid-priced forward.",Should get more opportunities at North and if that means midfield then he's worth a look at that price,none,none,none,150,154,77,87,53,77,-13,-24,71,21, 0 / 12, 0 / 12, 12 / 12, 11 / 12, 2 / 12,0,0,none,none,7.416666667,8.090909091,9.5,0,0,none,none,0,0,0,49.5,-1,47.1,2,61.5,-13,61.5,-13,none,none,52.09090909,-3,73.36363636,49.5,59.375,64.75,73.36363636,60.41176471,53.73684211,335,484,347,265,182,246,242,92.66547406,77.56892231,73.24364723,104.6511628,90.73863636,80.16194332,90.81632653,-23.86363636,-9.875,-5.375,-8.613636364,12.95187166,6.674922601,-3.513157895,12.5,71.03373614,31.07638889,2,2,0.166666667,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I992054,Roarke Smith,9,Snr,68,75,292400,53,Low,M144,M178,,14,7,20, ,"Might see more games on the wing with Hunter leaving, but career best average of 58 and just 59 in VFL last year isn't a great sign",none,none,none,119,107,121,26,107,80,-9,-8,101,31, 0 / 7, 1 / 7, 6 / 7, 4 / 7, 0 / 7,0,0,none,0,0,0,none,0,0,none,0,0,0,none,59,-6,50.6,2,101,-48,101,-48,74,-21,66.16666667,-13,61.14285714,61.14285714,60,60,52.8,45.5,zero,458,350,333,311,351,316,none,80,75.88785047,63.33992095,66.55844156,67.88511749,56.83760684,zero,0,1.142857143,0,7.2,7.3,-2.5,none,14,74.57739629,41.63192071,2.285714286,2.142857143,1,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1008185,Ned McHenry,5,Snr,58,60,316600,58,Full,F142,F212,,10,0,0, ,"Former pick 16 playing as a small forward and unless an (unlikely) move to the mids occurs, he's not going to be a factor",none,none,none,109,114,160,85,114,85,3,1,84,33, 0 / 20, 0 / 20, 20 / 20, 15 / 20, 0 / 20,0,0,none,none,0.2,0.266666667,none,0,0,none,none,0,0,none,57.5,1,56.27272727,2,59,-1,61.8,-4,none,none,58.78947368,-1,57.5,57.5,53.80952381,39.625,zero,none,none,491,399,407,418,none,none,none,72.1455458,64.55457967,63.52583587,58.41121495,zero,none,none,0,3.69047619,14.18452381,none,none,none,none,12.4,71.61751443,44.14893221,3.3,3.3,0.65,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1009378,Trent Rivers,4,Snr,62,80,324200,59,Fair,D122,D98,,10,26,0, ,A junior stud who plays as a role player in defence at the Dees and down the pecking order for distribution,none,none,none,123,138,100,108,98,86,-2,-6,85,31, 0 / 18, 0 / 18, 18 / 18, 13 / 18, 0 / 18,0,0,none,none,0,0,none,0,0,none,none,3.944444444,4.153846154,none,58.875,0,60.5,-2,56.16666667,3,61.2,-2,50,9,59.47058824,0,65.22222222,57.88888889,64.52,65.22222222,none,none,none,420,393,294,262,none,none,none,91.96123147,71.8969555,81.41391106,82.63009845,none,none,none,-7.333333333,-6.631111111,-0.702222222,none,none,none,none,13.55555556,76.89411387,29.58516448,1.833333333,1.611111111,4.222222222,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1012857,Jack Ginnivan,3,Snr,58,65,316900,58,Full,F143,F177,,10,0,0, ,Small forward broke out last season but still only managed 56 points in the role,none,none,none,107,124,138,139,124,85,0,2,119,25, 0 / 23, 1 / 23, 21 / 23, 19 / 23, 1 / 23,0,0,none,0,0,0,0,0,0,none,0,0,0,0,57.55,0,61.90909091,-4,52.22222222,6,47.4,11,48.66666667,9,57.81818182,0,56.39130435,56.39130435,40.8,none,none,none,none,506,420,494,none,none,none,none,74.6260069,67.95166858,62.06896552,none,none,none,none,0,15.59130435,none,none,none,none,none,9.695652174,63.97339376,44.96522548,2.086956522,1.47826087,1.739130435,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I999715,Jy Farrar,4,Snr,63,65,333100,60,Fair,D114,D165,,10,14,0, ,14 games last season in defence but not an accumulator of the ball,none,none,none,115,125,102,96,125,88,-1,-1,100,19, 0 / 14, 0 / 14, 13 / 14, 7 / 14, 2 / 14,0,0,none,none,0,0,0,40,7,none,none,16.84615385,12.71428571,21.5,60.5,-1,61.14285714,-1,59.85714286,0,64.6,-5,none,none,63.69230769,-4,60.5,60.5,55.7,49,none,none,none,467,363,390,391,none,none,none,83.86138614,71.18811881,72.74969174,64.58333333,none,none,none,0,4.8,6.7,none,none,none,none,12.21428571,76.77750354,35.23689779,1.857142857,1.5,4.142857143,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1002947,Paul Curtis,2,Snr,55,69,296600,54,Fair,F163,F166,,10,0,0, ,Looks a player with his clean hands but doesn't win enough football to be relevant in this game,none,none,none,137,136,163,100,136,81,-1,0,87,33, 0 / 15, 0 / 15, 15 / 15, 12 / 15, 0 / 15,0,0,none,none,0,0,none,0,0,none,none,0,0,none,53.86666667,0,47.25,7,61.42857143,-7,58.66666667,-5,none,none,55.35714286,-1,53.86666667,53.86666667,none,none,none,none,none,523,450,none,none,none,none,none,67.33333333,64.25,none,none,none,none,none,0,none,none,none,none,none,none,9.6,63.43025493,44.17036667,2.2,2.866666667,0.8,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I295446,Sam Collins,7,Snr,69,70,379100,69,Full,D91,D142,,11,0,0, ,"A nice intercept marker, but a genuine full back and not a player you want in your team",none,none,none,80,79,179,88,57,96,38,-10,95,34, 0 / 22, 0 / 22, 19 / 22, 11 / 22, 0 / 22,0,0,none,none,0,0,none,0,0,none,none,0.368421053,0.636363636,none,68.86363636,0,73.25,-4,63.6,5,67.6,1,none,none,70.52380952,-2,78.6,68.86363636,72.78947368,78.6,60.4,none,58,281,255,217,159,291,none,225,80.4939759,52.50696379,58.83668904,59.26204819,50.32747329,none,57.87589499,-9.736363636,-3.925837321,-5.810526316,18.2,2.4,none,-14.5,11.04545455,77.75714815,44.76992333,2.045454545,1.545454545,7.318181818,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I293738,Sam Frost,12,Snr,55,60,345500,63,Overs,D163,D188,,11,14,0, ,Key defender in and out of the side,none,none,none,99,112,167,none,68,90,21,-11,100,25, 0 / 12, 0 / 12, 11 / 12, 8 / 12, 0 / 12,0,14,none,none,1.909090909,2.625,none,0,0,none,none,0.727272727,1,none,62.75,0,62.75,0,none,none,none,none,none,none,66.18181818,-3,74.33333333,62.75,67.40909091,56.75,64.09090909,59.15384615,65.0625,328,334,267,347,259,259,176,84.27815571,55.83710407,63.12958435,56.46890636,60.08538998,52.7027027,59.75877193,-11.58333333,-4.659090909,10.65909091,-7.340909091,4.937062937,-5.908653846,13.625,13.25,73.04910503,40.7440464,3.833333333,2,6.583333333,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I296190,Jack Martin,11,Snr,64,65,297300,54,Low,F99,F178,,10,23,0,"Martin showed a heap of promise early days but has failed to go on with it. He bottomed out last season, averaging 54 points per game, which is 29 points below his best. Up until the 2 seasons, he was a mid-to-low 80s guy, so you'd have to think he could get back to that level and that would be enough to make him a worthwhile selection. But it would be hard to select him based on the last 2 seasons.","Dropped off the last 2 seasons and despite his discount to career best, he's hard to trust",none,none,none,134,133,63,97,22,81,-11,-29,91,-6, 0 / 12, 0 / 12, 11 / 12, 9 / 12, 2 / 12,0,0,none,none,0.363636364,0.444444444,0,0,0,none,none,0,0,0,54,0,52.71428571,1,55.8,-2,59,-5,none,none,59.45454545,-5,83.06666667,54,68.18181818,83.06666667,77.5,80.86666667,81.45454545,228,447,257,127,147,110,88,109.6830986,80.31496063,80.25551684,105.193662,104.7403004,99.05437352,100.7281553,-29.06666667,-14.18181818,-14.88484848,5.566666667,-3.366666667,-0.587878788,7.168831169,9.5,57.21977505,46.79416716,2.166666667,2.583333333,1,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I298281,Jake Lever,9,Snr,79,85,375700,68,Low,D68,D81,,11,0,0, ,"Gun intercept defender whose was down last season but even if he returns to 89, it’s not enough",none,none,none,83,90,174,90,32,96,33,-21,135,30, 1 / 19, 2 / 19, 15 / 19, 11 / 19, 0 / 19,0,0,0,0,0,0,none,0,0,0,0,0,0,none,68.23529412,0,62.88888889,5,74.25,-6,66.75,1,59,9,71.64705882,-4,88.96,67.26315789,88.96,78.05882353,70.75,69,78.85,186,277,96,166,199,188,107,92.65569918,54.02038505,63.06634304,60.91134532,67.35095613,69.61583236,78.96592244,-21.69684211,-21.69684211,10.90117647,7.308823529,1.75,-9.85,8.35,11.89473684,82.23519042,42.64123534,2.263157895,1.684210526,7.473684211,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1008855,Oskar Baker,6,Snr,55,60,123900,23,Low,M187,M215,,14,0,0, ,"4 games in 3 years at the Dees, might get more chances at the Dogs and at that price he's worth a shot if named",none,none,none,149,none,none,none,none,50,none,-44,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,67,zero,67,60,48.22222222,zero,none,400,none,269,311,376,none,none,87.37864078,zero,85.88235294,98.30097087,77.90368272,zero,none,none,none,7,11.77777778,none,none,none,none,none,none,none,none,none,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1001017,Nick Larkey,7,Snr,61,65,318500,58,Fair,F115,F179,,11,0,0, ,"A solid key forward at almost 2 goals a game, but not a scorer in this game",none,none,none,106,113,197,83,101,85,14,-3,134,3, 1 / 20, 3 / 20, 16 / 20, 15 / 20, 0 / 20,0,0,0,0,0,0,none,0,0,0,0,0,0,none,57.85,0,55.58333333,2,61.25,-3,62.75,-5,none,none,60.73684211,-3,60.58823529,57.85,60.13636364,49.1,60.58823529,zero,10,465,395,331,390,288,none,289,72.64776414,55.15184382,63,50.11520737,64.25447877,zero,14.50189155,-2.738235294,-2.286363636,11.03636364,-11.48823529,50.58823529,none,none,9.7,71.35104807,51.23276723,2.25,0.65,1.9,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1002248,Sam Hayes,6,Snr,65,85,359600,65,Full,R32,R26,,14,28,0,"Got his chance last season with Lycett out, playing the 7 games to average 73. He's done his time in the SANFL, averaging almost 90 AFL Fantasy points for 3 seasons, so I expected him to score a bit better than he did. Port opted to play no recognised ruck at times, using Finlayson and Dixon over Hayes, which isn't a great sign. Lycett is back so I think we might see Hayes go back to the SANFL. ",Only 7 games in a year Lycett missed a chunk isn't a great sign,none,none,none,24,21,30,none,21,93,0,-8,98,53, 0 / 7, 0 / 7, 5 / 7, 3 / 7, 0 / 7,92,85,none,none,77.6,76.33333333,none,0,0,none,none,0,0,none,72.57142857,-8,72.57142857,-8,none,none,none,none,none,none,75.83333333,-11,72.57142857,72.57142857,zero,zero,zero,zero,none,338,221,none,none,none,none,none,98.4496124,75.96899225,zero,zero,zero,zero,none,0,none,none,none,none,none,none,7.714285714,84.42022263,61.8537415,2.142857143,1.285714286,9.285714286,16.13636364,58.46452845,63.64289849,3.5,2.340909091,11.04545455,HO to Adv
CD_I1023167,Brady Hough,2,Snr,50,85,250700,46,Fair,D182/M208,D82/M137,,20,0,0,"In a down year for West Coast, Hough was one of the few shining lights. He played 15 games and looked very composed with ball in hand. He should get his chances again while West Coast are developing and improve again, but I doubt it will be by enough to make him relevant.",Impressive debut season but unlikely to make an impact this year,none,none,none,171,193,121,162,193,73,-8,0,71,3, 0 / 15, 0 / 15, 15 / 15, 14 / 15, 1 / 15,0,0,none,none,0,0,0,0,0,none,none,0,0,0,45.53333333,0,41,5,48.55555556,-3,43,3,none,none,48.57142857,-3,45.53333333,45.53333333,none,none,none,none,none,577,523,none,none,none,none,none,66.26086957,66.26086957,none,none,none,none,none,0,none,none,none,none,none,none,12.4,72.58517811,18.41813302,2.133333333,0.933333333,2.266666667,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I296588,Robbie McComb,2,Snr,45,60,264700,48,Full,M214/F220,M216/F213,,10,14,0, ,"Mature aged rookie played 15 games on debut, but in a small forward role, not the midfield role where he averaged 100 AF in the VFL",none,none,none,156,190,128,169,190,75,-9,7,78,-3, 0 / 15, 0 / 15, 14 / 15, 12 / 15, 3 / 15,0,0,none,none,0,0,0,0,0,none,none,0,0,0,48.07692308,0,56.85714286,-9,37.83333333,10,32.5,16,-3,51,48.07692308,0,41.46666667,41.46666667,none,none,none,none,none,600,554,none,none,none,none,none,69.59745763,69.59745763,none,none,none,none,none,0,none,none,none,none,none,none,12.92857143,61.81667398,34.13980336,2.928571429,1.642857143,0.428571429,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I290797,Alex Keath,8,Snr,60,65,310300,56,Fair,D130,D166,,11,0,0, ,Key defender who excels in one-on-one contests but doesn't have much of an offensive game,none,none,none,138,153,165,132,65,84,10,-20,109,16, 0 / 15, 1 / 15, 14 / 15, 12 / 15, 0 / 15,0,0,none,0,0,0,none,0,0,none,0,0,0,none,56.35714286,0,63.42857143,-7,49.28571429,7,53.5,3,56,0,59.21428571,-3,76.05555556,56.33333333,68.04347826,59.83333333,76.05555556,73.5,54.5,307,423,259,313,157,162,236,89.68815514,56.26822157,55.08513576,53.55064028,79.14046122,63.21709786,53.05389222,-19.72222222,-11.71014493,8.210144928,-16.22222222,2.555555556,19,none,11.53333333,80.35518363,37.20796936,1.8,1.333333333,5.866666667,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1009385,Deven Robertson,4,Snr,67,85,259900,47,Low,M151,M138,,14,26,0,"Robertson was one of the most hyped rookies in SuperCoach when he was drafted, following his elite scoring in his draft year; 113 AFL Fantasy average in the National Championships (ranked 1) and 120 average in WAFL colts (also ranked 1). He hasn’t done a heap at AFL level in his first 3 seasons, playing just the 7 games last season for a 65 average. His 104 in the VFL shows he still has it, but it might be much the same for Robertson this season as Dunkley puts him another player behind for midfield opportunities.",Junior gun but might be much the same this year as Dunkley puts him another player behind for midfield opportunities,none,none,none,124,95,114,none,95,75,-14,-18,95,32, 0 / 7, 0 / 7, 6 / 7, 3 / 7, 0 / 7,26,48,none,none,38.16666667,47.33333333,none,0,0,none,none,0,0,none,59,-12,68,-21,32,15,none,none,73.33333333,-26,70.66666667,-24,65.14285714,65.14285714,61.9375,47,none,none,none,422,299,320,402,none,none,none,88.40321142,79.41712204,86.17305977,47.79411765,none,none,none,0,3.205357143,14.9375,none,none,none,none,13.57142857,66.57778496,44.18521954,2.285714286,4.571428571,1,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1023270,Marcus Windhager,2,Snr,60,80,266200,48,Low,M168/F121,M159/F87,,20,0,0,"Saints look like they got a steal with Windhager, taken pick 47 of the 2021 draft. He looked as comfortable as many of the top picks, playing multiple roles including as a tagger inside. I think he's got the attributes to make it, but in his second season at that price, it's unlikely he'll be relevant this season unless he plays as ball winning mid.","Impressive debut season and one for the future, but unlikely to be this year",none,none,none,155,161,135,106,161,76,-8,0,74,12, 0 / 17, 0 / 17, 17 / 17, 15 / 17, 1 / 17,56,0,none,none,24.82352941,18.86666667,0,0,0,none,none,0,0,0,48.35294118,0,45.25,3,51.11111111,-3,56.8,-9,none,none,50.625,-3,48.35294118,48.35294118,none,none,none,none,none,561,497,none,none,none,none,none,68.17102138,68.17102138,none,none,none,none,none,0,none,none,none,none,none,none,12.52941176,73.0397089,27.78203227,2.294117647,2.294117647,0.235294118,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
